DATAFLOW,REF_AREA,FREQ,MEASURE,SEX,AGE,STU,TIME_PERIOD,OBS_VALUE,OBS_STATUS,UNIT_MEASURE_TYPE,UNIT_MEASURE,UNIT_MULT,SOURCE,NOTE_SOURCE,NOTE_INDICATOR,NOTE_CLASSIF,DECIMALS,UPPER_BOUND,LOWER_BOUND
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2006,17.845,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2006,5.361,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2006,5.756,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2006,4.915,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2006,4.258,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2006,4.766,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2006,3.882,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2006,6.939,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2006,6.475,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2006,7.726,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2006,8.071,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_YES,2006,7.371,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2006,13.541,U,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2006,6.883,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2006,6.419,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2006,7.686,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2006,6.098,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2006,5.076,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2006,6.85,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2007,6.396,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2007,6.572,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2007,6.134,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2007,9.142,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-19,STU_EDU_YES,2007,8.482,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2007,12.839,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2007,6.133,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2007,6.07,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2007,6.22,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2007,4.6,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2007,4.379,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2007,4.768,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2007,6.275,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2007,6.527,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2007,5.949,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2007,9.767,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_YES,2007,8.988,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2007,13.519,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2007,5.876,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2007,5.895,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2007,5.854,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2007,4.12,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2007,3.624,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2007,4.455,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2007,6.528,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2007,6.616,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2007,6.376,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2007,8.491,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_YES,2007,7.979,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2007,11.905,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2007,6.424,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2007,6.236,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2007,6.748,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2007,5.13,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2007,5.107,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2007,5.149,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2008,7.261,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2008,7.003,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2008,7.673,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2008,11.816,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-19,STU_EDU_YES,2008,10.497,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2008,21.349,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2008,7.589,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2008,5.841,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2008,10.131,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2008,3.576,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2008,3.204,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2008,3.868,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2008,6.658,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2008,6.226,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2008,7.278,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2008,10.095,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_YES,2008,9.015,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2008,17.715,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2008,7.603,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2008,5.174,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2008,10.668,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2008,3.359,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2008,3.261,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_M,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2008,3.428,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2008,7.912,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2008,7.772,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2008,8.166,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_TOTAL,2008,13.563,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_YES,2008,11.992,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y15-19,STU_EDU_NO,2008,25.2,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_TOTAL,2008,7.574,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_YES,2008,6.497,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y20-24,STU_EDU_NO,2008,9.415,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_TOTAL,2008,3.814,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_YES,2008,3.149,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_F,AGE_YTHBANDS_Y25-29,STU_EDU_NO,2008,4.408,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_TOTAL,2009,11.56,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_YES,2009,10.963,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
ILO:DF_UNE_3EAP_SEX_AGE_STU_RT(1.0),DNK,A,UNE_3EAP_RT,SEX_T,AGE_YTHBANDS_Y15-29,STU_EDU_NO,2009,12.633,,RT,PT,0,LFS - EU Labour Force Survey,Repository: ILO-STATISTICS - Micro data processing,,,1,,
